sample_id,avg_elements,min_elements,max_elements,density_category
1656123790260,6.0,6,6,low
1658476324441,7.0,7,7,low
1658280476493,7.0,7,7,low
1657393447423,7.0,7,7,low
1656463638667,35.0,35,35,low
1657206232910,30.0,30,30,low
1657153899625,7.0,7,7,low
1658423228498,7.0,7,7,low
1656506409908,25.0,25,25,low
1656284635621,55.0,55,55,medium
1656376364119,459.0,459,459,high
1656200788100,210.0,210,210,high
1657122798848,7.0,7,7,low
1657375187869,7.0,7,7,low
1655969364726,21.0,21,21,low
1656012796010,8.0,8,8,low
1657190504783,30.0,30,30,low
1657372704192,30.0,30,30,low
1658392930863,7.0,7,7,low
1657353015391,30.0,30,30,low
1657097038227,29.0,29,29,low
1657120139483,30.0,30,30,low
1658917604157,7.0,7,7,low
1656401830499,34.0,34,34,low
1657255714383,30.0,30,30,low
1656271371601,56.5,55,61,medium
1656578745290,13.0,13,13,low
1657416931222,7.0,7,7,low
1657351098864,30.0,30,30,low
1656300573933,37.0,37,37,low
1655903421118,23.0,23,23,low
1656309849433,63.0,63,63,medium
1657114533426,7.0,7,7,low
1658386502172,7.0,7,7,low
1656000897039,27.0,27,27,low
1656018393176,271.0,271,271,high
1659928802835,7.0,7,7,low
1656148291956,21.0,21,21,low
1656559207755,25.0,25,25,low
1657189258396,30.0,30,30,low
1656586489697,18.0,18,18,low
1656345231563,9.0,9,9,low
1657190313430,7.0,7,7,low
1656389166042,15.0,15,15,low
1656147996791,8.0,8,8,low
1657361451448,7.0,7,7,low
1656270454242,166.0,166,166,high
1655977088447,6.0,6,6,low
1656101374550,123.0,123,123,medium
1657226692259,7.0,7,7,low
1656063510457,25.0,25,25,low
1656580060326,6.0,6,6,low
1656159618371,6.0,6,6,low
1656584777969,8.0,8,8,low
1656315361689,15.0,15,15,low
1657277094689,7.0,7,7,low
1658427317726,7.0,7,7,low
1655918224022,6.0,6,6,low
1656092635433,7.0,7,7,low
1656189539386,170.0,170,170,high
1657246186841,7.0,7,7,low
1656418572621,41.0,41,41,low
1659339211114,7.0,7,7,low
1657114393289,13.0,13,13,low
1658283515321,7.0,7,7,low
1657147918889,30.0,30,30,low
1655944811564,6.0,6,6,low
1656201140554,21.0,21,21,low
1655927523375,19.0,19,19,low
1657297604530,30.0,30,30,low
1656324625349,8.0,8,8,low
1656477936384,12.0,12,12,low
1655944995002,24.0,24,24,low
1656077487552,18.0,18,18,low
1656209152368,6.0,6,6,low
1657162845825,8.0,8,8,low
1658577232426,7.0,7,7,low
1656209104260,94.0,94,94,medium
1656594996726,122.0,122,122,medium
1657257996553,7.0,7,7,low
1657392284936,30.0,30,30,low
1659412269721,7.0,7,7,low
1658321777213,8.0,8,8,low
1657334707491,30.0,30,30,low
1657159035089,7.0,7,7,low
1657211563211,7.0,7,7,low
1656542928167,37.0,37,37,low
1656542477708,6.0,6,6,low
1656099840456,202.0,202,202,high
1656137537833,371.0,371,371,high
1656062438182,29.0,29,29,low
1656362472038,17.0,17,17,low
1656039567332,6.0,6,6,low
1656601739126,19.0,19,19,low
1659629142756,7.0,7,7,low
1656395494243,286.0,286,286,high
1656023792895,12.0,12,12,low
1658503542687,7.0,7,7,low
1655947579021,286.0,286,286,high
1656568001404,63.0,63,63,medium
1656544556676,23.0,23,23,low
1655983137485,6.0,6,6,low
1655942106154,7.0,7,7,low
1658414243572,7.0,7,7,low
1657266228739,7.0,7,7,low
1657155081276,7.0,7,7,low
1656022285305,558.0,558,558,high
1656562130033,14.0,14,14,low
1656522392306,52.0,52,52,medium
1656335420513,6.0,6,6,low
1657283369337,7.0,7,7,low
1657292086629,7.0,7,7,low
1657117322366,7.0,7,7,low
1657306039166,30.0,30,30,low
1656599575790,17.0,17,17,low
1656575407728,49.0,49,49,low
1656040346890,23.0,23,23,low
1658274322390,26.0,26,26,low
1657181429078,7.0,7,7,low
1658345565980,7.0,7,7,low
1656094773000,24.0,24,24,low
1657257838144,30.0,30,30,low
1656318339612,18.0,18,18,low
1656320698944,8.0,8,8,low
1658290676741,7.0,7,7,low
1658352057368,7.0,7,7,low
1658274283678,7.0,7,7,low
1656521099358,148.0,148,148,medium
1656384641038,15.0,15,15,low
1657405620171,30.0,30,30,low
1656111754020,6.0,6,6,low
1657351876527,30.0,30,30,low
1659952969416,7.0,7,7,low
1657212660483,30.0,30,30,low
1656390208462,492.0,492,492,high
1655889433331,131.0,131,131,medium
1657133298360,7.0,7,7,low
1656250523370,34.0,34,34,low
1656615385438,131.0,131,131,medium
1656548147287,15.0,15,15,low
1657103711831,176.0,176,176,high
1657271540758,7.0,7,7,low
1657134837754,271.0,271,271,high
1657303770593,30.0,30,30,low
1658457682132,7.0,7,7,low
1658374882368,7.0,7,7,low
1657271906765,7.0,7,7,low
1656279094035,17.0,17,17,low
1656095245834,92.0,92,92,medium
1657187195180,7.0,7,7,low
1656137266840,222.0,222,222,high
1656589320824,15.0,15,15,low
1656186761775,10.0,10,10,low
1656141642297,6.0,6,6,low
1658478023673,7.0,7,7,low
1655975484738,35.0,35,35,low
1657124751575,45.0,45,45,low
1657127530507,7.0,7,7,low
1656218016052,226.0,226,226,high
1656048020814,15.0,15,15,low
1658326937948,7.0,7,7,low
1658360881835,7.0,7,7,low
1657118949193,30.0,30,30,low
1657208936920,7.0,7,7,low
1657323377489,7.0,7,7,low
1656233051024,6.0,6,6,low
1656026363203,271.0,271,271,high
1657200214901,7.0,7,7,low
1656182178648,28.0,28,28,low
1657098069859,7.0,7,7,low
1656389492780,10.0,10,10,low
1657225441574,30.0,30,30,low
1655915600440,13.0,13,13,low
1655956930871,58.0,58,58,medium
1657297921371,7.0,7,7,low
1657090894746,7.0,7,7,low
1657156699767,7.0,7,7,low
1659683218146,7.0,7,7,low
1657182546104,7.0,7,7,low
1656344386063,8.0,8,8,low
1657412697121,7.0,7,7,low
1655885112781,15.0,15,15,low
1656546713536,226.0,226,226,high
1655961910956,38.0,38,38,low
1656389577296,268.0,268,268,high
1658548147946,7.0,7,7,low
1656166767226,48.0,48,48,low
1656566430775,8.0,8,8,low
1657251853529,7.0,7,7,low
1655972831532,26.0,26,26,low
1656010589432,271.0,271,271,high
1656147245079,129.0,129,129,medium
1657186961102,30.0,30,30,low
1657206954215,7.0,7,7,low
1657156180254,30.0,30,30,low
1655997025359,10.0,10,10,low
1656165074854,99.0,99,99,medium
1656021200164,14.0,14,14,low
1657372691678,30.0,30,30,low
1657192436172,7.0,7,7,low
1656221084929,10.0,10,10,low
1657244322219,30.0,30,30,low
1655969869367,8.0,8,8,low
1655906166879,67.0,67,67,medium
1658290206819,223.0,223,223,high
1658479161396,6.0,6,6,low
1655908297251,204.0,204,204,high
1656305444822,52.0,52,52,medium
1658350545867,7.0,7,7,low
1656081110399,6.0,6,6,low
1656496259591,14.0,14,14,low
1656151353128,89.0,89,89,medium
1656610752685,42.0,42,42,low
1658966471392,7.0,7,7,low
1659027305906,7.0,7,7,low
1657416438284,30.0,30,30,low
1655944437334,12.0,12,12,low
1657179753609,30.0,30,30,low
1658343723860,7.0,7,7,low
1657134368696,30.0,30,30,low
1655993797381,24.0,24,24,low
1656170355300,13.0,13,13,low
1656032637973,271.0,271,271,high
1657137065263,7.0,7,7,low
1657125029733,30.0,30,30,low
1656389037097,8.0,8,8,low
1656502513418,96.0,96,96,medium
1657180860172,7.0,7,7,low
1656597213099,129.0,129,129,medium
1656160279721,162.0,162,162,high
1657238219728,30.0,30,30,low
1656014408430,98.0,98,98,medium
1655963400855,10.0,10,10,low
1656414062968,344.0,344,344,high
1657272077725,7.0,7,7,low
1656434987536,26.0,26,26,low
1656396498381,66.0,66,66,medium
1658472734707,7.0,7,7,low
1655968904845,37.0,37,37,low
1656555435602,27.0,27,27,low
1656587395193,16.0,16,16,low
1657140609085,30.0,30,30,low
1655923836637,15.0,15,15,low
1657252440527,7.0,7,7,low
1656340139640,20.0,20,20,low
1657394941516,7.0,7,7,low
1657241922292,30.0,30,30,low
1656394452976,16.0,16,16,low
1656536848655,10.0,10,10,low
1659022710371,7.0,7,7,low
1656503570071,23.0,23,23,low
1657412681626,30.0,30,30,low
1656332239808,111.0,111,111,medium
1657410569216,7.0,7,7,low
1656546349199,11.0,11,11,low
1656251460365,11.0,11,11,low
1655965418374,119.0,119,119,medium
1656617017195,40.0,40,40,low
1656036598101,200.0,200,200,high
1657401775031,30.0,30,30,low
1658321899114,118.0,118,118,medium
1655949958635,17.0,17,17,low
1656612584646,17.0,17,17,low
1659797425162,7.0,7,7,low
1655984606654,17.0,17,17,low
1656442975536,11.0,11,11,low
1656189182057,44.0,44,44,low
1657317554926,7.0,7,7,low
1656186804682,8.0,8,8,low
1656215814810,200.0,200,200,high
1658926401940,7.0,7,7,low
1656481603661,29.0,29,29,low
1656329317729,39.0,39,39,low
1658417931697,7.0,7,7,low
1656143218569,34.0,34,34,low
1656026091823,17.0,17,17,low
1656239149499,52.0,52,52,medium
1655946750694,9.0,9,9,low
1657201522054,7.0,7,7,low
1657262990251,7.0,7,7,low
1656369032432,271.0,271,271,high
1658655935794,7.0,7,7,low
1656551480478,149.0,149,149,medium
1655918975621,271.0,271,271,high
1656307999318,16.0,16,16,low
1657335234309,30.0,30,30,low
1657081789623,10.0,10,10,low
1656239883200,150.0,150,150,medium
1656037929340,66.0,66,66,medium
1656567763418,6.0,6,6,low
1656564125993,48.0,48,48,low
1657149229631,71.0,71,71,medium
1656495195485,8.0,8,8,low
1656107283135,66.0,66,66,medium
1656088037485,25.0,25,25,low
1656130053640,17.0,17,17,low
1656401945308,10.0,10,10,low
1657128438372,7.0,7,7,low
1658358687936,8.0,8,8,low
1656221492158,70.0,70,70,medium
1656292038974,45.0,45,45,low
1657119586542,54.0,54,54,medium
1656154214654,148.0,148,148,medium
1656280188148,70.0,70,70,medium
1656269676737,6.0,6,6,low
1657226812017,30.0,30,30,low
1656073770307,16.0,16,16,low
1656242715653,15.0,15,15,low
1655959705547,66.0,66,66,medium
1659142227747,7.0,7,7,low
1657195293060,48.0,48,48,low
1657141861503,7.0,7,7,low
1656154461227,174.0,174,174,high
1657362448770,30.0,30,30,low
1657219617934,7.0,7,7,low
1656363747562,6.0,6,6,low
1657169966130,7.0,7,7,low
1657089332451,6.0,6,6,low
1657216904330,7.0,7,7,low
1656166224906,8.0,8,8,low
1656081681489,8.0,8,8,low
1657235779650,7.0,7,7,low
1655981194935,64.0,64,64,medium
1657422341790,30.0,30,30,low
1656569317202,422.0,422,422,high
1656180225817,20.0,20,20,low
1657162984555,78.0,78,78,medium
1655963140093,6.0,6,6,low
1656583032747,8.0,8,8,low
1657393869094,7.0,7,7,low
1656030413189,43.0,43,43,low
1656432930865,134.0,134,134,medium
1657307611652,30.0,30,30,low
1656520298912,69.0,69,69,medium
1656288581290,8.0,8,8,low
1655976438133,16.0,16,16,low
1657339170751,30.0,30,30,low
1656027733132,37.0,37,37,low
1658309463109,7.0,7,7,low
1656548127080,41.0,41,41,low
1657216681807,30.0,30,30,low
1657343786208,318.0,318,318,high
1656116577221,6.0,6,6,low
1656034276256,27.0,27,27,low
1655995285928,26.0,26,26,low
1656371683432,144.0,144,144,medium
1656407094217,17.0,17,17,low
1656067302543,11.0,11,11,low
1657271990741,7.0,7,7,low
1657197139865,30.0,30,30,low
1658327169178,79.0,79,79,medium
1658438141058,7.0,7,7,low
1656145553141,8.0,8,8,low
1656114092584,9.0,9,9,low
1658666323130,7.0,7,7,low
1656187764305,6.0,6,6,low
1655964713722,15.0,15,15,low
1657305338375,7.0,7,7,low
1656288765008,19.0,19,19,low
1657243267204,30.0,30,30,low
1657408920021,7.0,7,7,low
1658381127826,7.0,7,7,low
1656182149591,127.0,127,127,medium
1657166072977,72.0,72,72,medium
1656513865926,98.0,98,98,medium
1655981342842,212.0,212,212,high
1657185533334,7.0,7,7,low
1660285160763,7.0,7,7,low
1659609004726,7.0,7,7,low
1657130480980,30.0,30,30,low
1656537553120,8.0,8,8,low
1657165419127,30.0,30,30,low
1656149873927,17.0,17,17,low
1656065325342,6.0,6,6,low
1657179854538,30.0,30,30,low
1657122489771,7.0,7,7,low
1656070218270,37.0,37,37,low
1658466474216,7.0,7,7,low
1656490390168,15.0,15,15,low
1656019665611,200.0,200,200,high
1657251634582,30.0,30,30,low
1656609834420,558.0,558,558,high
1657287066638,8.0,8,8,low
1656264377864,8.0,8,8,low
1655898350465,66.0,66,66,medium
1656116418055,200.0,200,200,high
1657337848830,7.0,7,7,low
1657263450970,8.0,8,8,low
1657445085058,30.0,30,30,low
1656401006629,8.0,8,8,low
1657175044023,30.0,30,30,low
1656320367005,163.0,163,163,high
1656599364742,55.0,55,55,medium
1657152844817,30.0,30,30,low
1656467871444,8.0,8,8,low
1656200699224,163.0,163,163,high
1657226082240,30.0,30,30,low
1655961661419,157.0,157,157,high
1658302484764,7.0,7,7,low
1656393963775,6.0,6,6,low
1657154620736,7.0,7,7,low
1657181450127,7.0,7,7,low
1656435401952,62.0,50,66,medium
1655988462664,11.0,11,11,low
1657329907543,7.0,7,7,low
1657161452888,30.0,30,30,low
1655944941591,6.0,6,6,low
1656048425700,7.0,7,7,low
1658353352945,7.0,7,7,low
1656328164194,20.0,20,20,low
1656292467048,7.0,7,7,low
1656604453479,67.0,67,67,medium
1658519081646,7.0,7,7,low
1656612523006,70.0,70,70,medium
1656027849431,56.0,56,56,medium
1656202833268,113.0,113,113,medium
1657185468154,30.0,30,30,low
1657143354129,30.0,30,30,low
1656072459696,125.0,125,125,medium
1655967724591,10.0,10,10,low
1659055173687,7.0,7,7,low
1657146393553,7.0,7,7,low
1656052108645,20.0,20,20,low
1656038307180,6.0,6,6,low
1656615489040,19.0,19,19,low
1658657151902,7.0,7,7,low
1656282312559,22.0,22,22,low
1657234200838,7.0,7,7,low
1656182273074,226.0,226,226,high
1656254631557,71.0,71,71,medium
1655934872915,82.0,82,82,medium
1656580883437,34.0,34,34,low
1656076903745,10.0,10,10,low
1656578000171,8.0,8,8,low
1658321919147,44.0,44,44,low
1656419337264,35.0,35,35,low
1656015164052,17.0,17,17,low
1655998710652,127.0,127,127,medium
1659944506117,7.0,7,7,low
1658549808543,7.0,7,7,low
1657224285752,30.0,30,30,low
1657337648881,7.0,7,7,low
1657197245840,7.0,7,7,low
1656321850498,6.0,6,6,low
1655925778006,10.0,10,10,low
1656296274338,71.0,71,71,medium
1656037123231,24.0,24,24,low
1656378579501,8.0,8,8,low
1658532151880,7.0,7,7,low
1656212165399,31.0,31,31,low
1657269907182,7.0,7,7,low
1656038381702,14.0,14,14,low
1657250610835,7.0,7,7,low
1656252735872,99.0,99,99,medium
1656124883934,41.0,41,41,low
1656134620052,67.0,67,67,medium
1656594150804,66.0,66,66,medium
1655905655628,286.0,286,286,high
1656006456833,196.0,196,196,high
1658313767279,7.0,7,7,low
1657337066881,7.0,7,7,low
1657138961818,7.0,7,7,low
1657303302739,7.0,7,7,low
1655971721440,8.0,8,8,low
1657346967824,7.0,7,7,low
1657249832534,7.0,7,7,low
1655937622184,286.0,286,286,high
1656556225304,6.0,6,6,low
1656573475922,27.0,27,27,low
1657184487515,30.0,30,30,low
1658390269649,7.0,7,7,low
1658341099460,12.0,12,12,low
1657132201204,30.0,30,30,low
1656307989945,14.0,14,14,low
1656536161525,65.0,65,65,medium
1656241224521,271.0,271,271,high
1656371633445,23.0,23,23,low
1659048762740,7.0,7,7,low
1656035836780,20.0,20,20,low
1656002272635,19.0,19,19,low
1658326937067,7.0,7,7,low
1656234517880,217.0,217,217,high
1656253756973,23.0,23,23,low
1656284900576,19.0,19,19,low
1655948837939,15.0,15,15,low
1657113596006,13.0,13,13,low
1659558801789,7.0,7,7,low
1657330755422,30.0,30,30,low
1656358043628,14.0,14,14,low
1656367027924,18.0,18,18,low
1659160327453,7.0,7,7,low
1656334675207,191.5,190,193,high
1658332430282,7.0,7,7,low
1658368874796,7.0,7,7,low
1657306843594,30.0,30,30,low
1655989347847,14.0,14,14,low
1657218076407,41.0,41,41,low
1656295226813,46.0,46,46,low
1657147118241,7.0,7,7,low
1656292554033,71.0,71,71,medium
1656194246018,271.0,271,271,high
1656162554903,82.0,82,82,medium
1656137449144,91.0,91,91,medium
1656541964899,24.0,24,24,low
1658401892293,7.0,7,7,low
1656464379350,166.0,166,166,high
1656328711154,14.0,14,14,low
1658559232034,7.0,7,7,low
1656278775929,60.0,60,60,medium
1658346221129,12.0,12,12,low
1656242989638,19.0,19,19,low
1657288018485,30.0,30,30,low
1657455792005,139.0,139,139,medium
1655943300083,159.0,159,159,high
1657144109466,7.0,7,7,low
1656242931523,309.0,309,309,high
1655930292723,28.0,28,28,low
1656110678655,11.0,11,11,low
1657156646253,56.0,56,56,medium
1656318710079,50.0,50,50,medium
1656325105609,68.0,68,68,medium
1657243635249,7.0,7,7,low
1655902113723,41.0,41,41,low
1656548849830,23.0,23,23,low
1655931287345,37.0,37,37,low
1655944909048,37.0,37,37,low
1656430889834,68.0,68,68,medium
1657330145058,30.0,30,30,low
1656423878455,71.0,71,71,medium
1655941516047,13.0,13,13,low
1656444264002,271.0,271,271,high
1656265561180,71.0,71,71,medium
1657433566727,7.0,7,7,low
1657409181868,7.0,7,7,low
1656470541538,37.0,37,37,low
1656546124856,8.0,8,8,low
1657283872990,30.0,30,30,low
1657257303274,30.0,30,30,low
1657311310218,7.0,7,7,low
1656198424894,271.0,271,271,high
1657168350618,30.0,30,30,low
1658380402748,37.0,37,37,low
1656590889175,163.0,163,163,high
1657329477266,30.0,30,30,low
1656435041935,42.0,42,42,low
1658358031960,338.0,338,338,high
1657301129715,7.0,7,7,low
1659130789737,7.0,7,7,low
1657128404933,30.0,30,30,low
1657179676619,30.0,30,30,low
1657151375463,20.0,20,20,low
1656522449851,119.0,119,119,medium
1656101430733,11.0,11,11,low
1656251008328,97.0,97,97,medium
1657358063430,30.0,30,30,low
1655933417543,49.0,49,49,low
1657399184227,30.0,30,30,low
1656474701048,34.0,34,34,low
1656230087562,23.0,23,23,low
1657413589261,30.0,30,30,low
1658307095684,7.0,7,7,low
1657291704625,30.0,30,30,low
1656531837255,115.0,115,115,medium
1656276242783,6.0,6,6,low
1656581320188,19.0,19,19,low
1657213529603,7.0,7,7,low
1656268097704,37.0,37,37,low
1655974267518,80.0,80,80,medium
1655936038187,58.0,58,58,medium
1656088811233,66.0,66,66,medium
1657142273079,7.0,7,7,low
1655970634346,152.0,152,152,high
1658959955305,7.0,7,7,low
1656379193015,176.0,176,176,high
1657165963910,30.0,30,30,low
1656547302353,32.25,31,36,low
1656124967224,34.0,34,34,low
1659343186970,7.0,7,7,low
1656423815904,8.0,8,8,low
1657180719411,7.0,7,7,low
1657405296431,7.0,7,7,low
1657352983202,30.0,30,30,low
1658530457658,7.0,7,7,low
1656236620023,116.0,116,116,medium
1659341878133,7.0,7,7,low
1656102613086,56.0,56,56,medium
1660095974455,7.0,7,7,low
1657307567552,30.0,30,30,low
1656331938124,37.0,37,37,low
1657169773522,7.0,7,7,low
1656428615427,23.0,23,23,low
1658392709253,7.0,7,7,low
1658451884964,112.0,112,112,medium
1655971308665,6.0,6,6,low
1656200184893,10.0,10,10,low
1656486705650,60.0,60,60,medium
1657143733816,7.0,7,7,low
1657442145105,7.0,7,7,low
1655944346535,135.0,135,135,medium
1656140798531,123.0,123,123,medium
1658668796301,7.0,7,7,low
1657264402655,30.0,30,30,low
1656144811630,42.0,42,42,low
1656221923527,8.0,8,8,low
1657425257441,7.0,7,7,low
1656591822406,21.0,21,21,low
1656434036489,37.0,37,37,low
1657208153333,30.0,30,30,low
1658463230980,7.0,7,7,low
1656391078937,17.0,17,17,low
1656558899004,67.0,67,67,medium
1655980238432,811.0,811,811,high
1658503767768,7.0,7,7,low
1656533248098,26.0,26,26,low
1656090199403,19.0,19,19,low
1656132532375,48.0,48,48,low
1657217053964,7.0,7,7,low
1655923634264,19.0,19,19,low
1657180987826,7.0,7,7,low
1658802886966,7.0,7,7,low
1655963903835,109.0,109,109,medium
1656002999447,44.0,44,44,low
1656145373829,8.0,8,8,low
1655937970599,27.0,27,27,low
1658478684941,7.0,7,7,low
1656064347434,28.0,28,28,low
1658689972008,7.0,7,7,low
1658752409067,7.0,7,7,low
1656552725987,153.0,153,153,high
1656016867203,6.0,6,6,low
1657167382104,7.0,7,7,low
1656298448886,19.0,19,19,low
1658346706724,7.0,7,7,low
1658435256754,50.0,50,50,medium
1657181163028,7.0,7,7,low
1655987336150,27.0,27,27,low
1656390496248,18.0,18,18,low
1657197277078,7.0,7,7,low
1657157258024,30.0,30,30,low
1656509517391,56.0,56,56,medium
1657263302228,30.0,30,30,low
1657415722141,7.0,7,7,low
1655929443487,56.0,56,56,medium
1657268599611,7.0,7,7,low
1655930845045,78.0,78,78,medium
1656291033903,19.0,19,19,low
1656000173497,54.0,54,54,medium
1658409093631,7.0,7,7,low
1656105385935,23.0,23,23,low
1656152727089,98.0,98,98,medium
1655933014822,25.0,25,25,low
1657208530381,7.0,7,7,low
1656130369415,15.0,15,15,low
1656418568140,17.0,17,17,low
1657359364860,7.0,7,7,low
1656376060431,27.0,27,27,low
1656127925161,101.0,101,101,medium
1655977135084,5.0,5,5,low
1659796001967,7.0,7,7,low
1657105487570,54.0,54,54,medium
1657136797185,7.0,7,7,low
1659243684465,7.0,7,7,low
1657199751072,7.0,7,7,low
1656007194101,23.0,23,23,low
1656335276247,252.0,252,252,high
1657172426851,30.0,30,30,low
1657205820006,27.0,27,27,low
1657179053264,7.0,7,7,low
1656067695340,15.0,15,15,low
1657146739840,7.0,7,7,low
1656082587125,18.0,18,18,low
1657083057706,35.0,35,35,low
1656091074232,7.0,7,7,low
1657284930845,30.0,30,30,low
1658378237580,7.0,7,7,low
1657149326304,7.0,7,7,low
1656146788705,6.0,6,6,low
1656437224331,68.0,68,68,medium
1656075491283,256.0,256,256,high
1656527920773,40.0,40,40,low
1658376746181,7.0,7,7,low
1657285827924,30.0,30,30,low
1657206481055,7.0,7,7,low
1656315893664,44.0,44,44,low
1657280789599,30.0,30,30,low
